Distance_(pixels),Gray_Value
0,109.671326
1,109.701630
2,109.673660
3,109.627037
4,109.470863
5,109.445221
6,109.505829
7,109.522141
8,109.568764
9,109.622375
10,109.594406
11,109.606064
12,109.741257
13,109.736595
14,109.692307
15,109.638695
16,109.682983
17,109.668999
18,109.648018
19,109.673660
20,109.687645
21,109.801865
22,110.023308
23,110.065269
24,110.032631
25,109.976692
26,110.083916
27,110.179489
28,110.170166
29,110.055946
30,109.955711
31,109.913750
32,109.944054
33,109.993004
34,110.100235
35,110.144524
36,110.139862
37,110.142189
38,110.104897
39,110.100235
40,110.018646
41,110.055946
42,110.011658
43,109.867134
44,109.848488
45,109.892776
46,109.923073
47,109.941727
48,109.944054
49,109.909088
50,109.953377
51,109.895103
52,109.820511
53,109.874123
54,109.960373
55,109.951050
56,110.020981
57,109.997665
58,109.951050
59,109.962700
60,110.013985
61,109.962708
62,109.864799
63,109.902100
64,109.930069
65,109.785545
66,109.850815
67,109.860138
68,109.918411
69,109.773895
70,109.778557
71,109.839157
72,109.944054
73,110.013985
74,110.016319
75,110.074593
76,110.030304
77,109.995338
78,109.892776
79,109.895103
80,109.946388
81,110.086243
82,110.137527
83,110.093239
84,110.170166
85,110.025642
86,109.906761
87,109.787880
88,109.899765
89,110.009323
90,110.027969
91,109.995338
92,109.960373
93,110.006996
94,110.055946
95,110.058273
96,109.909088
97,109.895103
98,109.904427
99,109.960373
100,109.976692
101,110.034966
102,110.074593
103,110.041962
104,109.941727
105,109.939392
106,109.834496
107,109.948715
108,110.034966
109,110.072258
110,110.023308
111,110.044289
112,110.002335
113,110.009323
114,110.121216
115,110.065269
116,109.876457
117,109.832169
118,109.911423
119,109.993004
120,110.048950
121,110.011658
122,110.002335
123,109.993004
124,109.948715
125,109.843826
126,109.806526
127,109.890442
128,109.820511
129,109.801865
130,109.853149
131,109.806526
132,109.778557
133,109.857811
134,109.881119
135,109.888115
136,109.869461
137,109.951050
138,110.027969
139,109.909088
140,109.804199
141,109.776222
142,109.664337
143,109.797203
144,109.881119
145,109.951050
146,109.780884
147,109.741257
148,109.843826
149,109.857811
150,109.836830
151,109.610725
152,109.694641
153,109.613052
154,109.529137
155,109.550117
156,109.659676
